	conversation_id	lang	reply_settings	created_at	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	polarity_score	roberta_label	roberta_score	roberta_negative	roberta_neutral	roberta_positive	roberta_argmax
3884	1633065337557008384	en	everyone	2023-03-07 11:21:32+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1455708723104690176	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633065337557008384	['1633065337557008388']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3885	1633065233567694848	en	everyone	2023-03-07 11:21:07+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	302144945	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633065233567694848	['1633065233567694850']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3886	1633065101099159552	en	everyone	2023-03-07 11:20:35+00:00	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	1632003410005458944	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633065101099159552	['1633065101099159552']	314	0	0	0	0					{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.802}	positive		0.006707744	0.25022143	0.7430708	0.7430707812309265
3887	1633064966352715776	en	everyone	2023-03-07 11:20:03+00:00	rt  freedomoffici16 different people  diverse cultures  one beautiful nation god bless our homeland  ghana happy 66th independence day	1425861578948218880	[{'type': 'retweeted', 'id': '1632654966065119232'}]	1633064966352715776	['1633064966352715776']	24	0	0	0	0					{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.9151}	positive		0.002070389	0.022964189	0.9749654	0.9749653935432434
3888	1633064899327696896	en	everyone	2023-03-07 11:19:47+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1321830598260961280	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633064899327696896	['1633064899327696896']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3889	1633064810991452160	en	everyone	2023-03-07 11:19:26+00:00	rt  1_ofakindnocap chris rock we all been cheated on but we never had the person who cheated on us interview us on tv i sucked his 	2230374882	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633064810991452160	['1633064810991452160']	616	0	0	0	0					{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.891}	negative		0.87597626	0.11714716	0.006876567	0.8759762644767761
3890	1633064793111142400	en	everyone	2023-03-07 11:19:22+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	19618617	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633064793111142400	['1633064793111142400']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3891	1633064642875457536	en	everyone	2023-03-07 11:18:46+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1223920300276011008	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633064642875457536	['1633064642875457537']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3892	1633064586864672768	en	everyone	2023-03-07 11:18:33+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	25340754	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633064586864672768	['1633064586864672769']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3893	1633064572448919552	en	everyone	2023-03-07 11:18:29+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2859267274	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633064572448919552	['1633064572448919557']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3894	1633064421600927744	en	everyone	2023-03-07 11:17:53+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2581339274	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633064421600927744	['1633064421600927745']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3895	1633064398079107072	en	everyone	2023-03-07 11:17:48+00:00	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	1623648932231368704	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633064398079107072	['1633064398079107074']	314	0	0	0	0					{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.802}	positive		0.006707744	0.25022143	0.7430708	0.7430707812309265
3896	1633063967722487808	en	everyone	2023-03-07 11:16:05+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1040963281521967104	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633063967722487808	['1633063967722487808']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3897	1633063843331989504	en	everyone	2023-03-07 11:15:35+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	180564879	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633063843331989504	['1633063843331989505']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3898	1633063840752476160	en	everyone	2023-03-07 11:15:35+00:00	#chrisrocklive brilliant 	336749680		1633063840752476160	['1633063840752476163']	0	0	0	0	75					{'neg': 0.0, 'neu': 0.208, 'pos': 0.792, 'compound': 0.5859}	positive		0.007844257	0.13251442	0.8596413	0.8596413135528564
3899	1633063794480906240	en	everyone	2023-03-07 11:15:24+00:00	rt  1_ofakindnocap chris rock we all been cheated on but we never had the person who cheated on us interview us on tv i sucked his 	843144410242170880	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633063794480906240	['1633063794480906240']	616	0	0	0	0					{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.891}	negative		0.87597626	0.11714716	0.006876567	0.8759762644767761
3900	1633063781856321536	en	everyone	2023-03-07 11:15:21+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	3315742299	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633063781856321536	['1633063781856321540']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3901	1633063741720780800	en	everyone	2023-03-07 11:15:11+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1726647308	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633063741720780800	['1633063741720780801']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3902	1633063738076192768	en	everyone	2023-03-07 11:15:10+00:00	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	1512663238692913152	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633063738076192768	['1633063738076192768']	314	0	0	0	0					{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.802}	positive		0.006707744	0.25022143	0.7430708	0.7430707812309265
3903	1633063674087710720	en	everyone	2023-03-07 11:14:55+00:00	rt  torrainewalker i need someone to explain to me how a woman sleeping with her sons traumatized friend and humiliating her husband to t	1087612704	[{'type': 'retweeted', 'id': '1632721609671712770'}]	1633063674087710720	['1633063674087710720']	210	0	0	0	0					{'neg': 0.181, 'neu': 0.701, 'pos': 0.118, 'compound': -0.1779}	negative		0.7966719	0.19789985	0.0054282336	0.7966719269752502
3904	1633063492147191808	en	everyone	2023-03-07 11:14:12+00:00	rt  readyplayer2one  sagesurge watched the #chrisrocklive for the will smith segment amp  15 mins in didnt laugh once  watched this clip amp  i	3845051536	[{'type': 'retweeted', 'id': '1632724575665500161'}]	1633063492147191808	['1633063492147191814']	37	0	0	0	0					{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.5574}	neutral		0.16844358	0.53054225	0.30101418	0.530542254447937
3905	1633063485864017920	en	everyone	2023-03-07 11:14:10+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	75092174	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633063485864017920	['1633063485864017921']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3906	1633063428058234880	en	everyone	2023-03-07 11:13:56+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	966638492	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633063428058234880	['1633063428058234880']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3907	1633063352552378368	en	everyone	2023-03-07 11:13:38+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1567346632189952000	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633063352552378368	['1633063352552378375']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3908	1633063236818878464	en	everyone	2023-03-07 11:13:11+00:00	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	1623631472241397760	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633063236818878464	['1633063236818878464']	314	0	0	0	0					{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.802}	positive		0.006707744	0.25022143	0.7430708	0.7430707812309265
3909	1633063181236027392	en	everyone	2023-03-07 11:12:57+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1031593359201185792	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633063181236027392	['1633063181236027392']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3910	1633063138722738176	en	everyone	2023-03-07 11:12:47+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1580335824373096448	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633063138722738176	['1633063138722738177']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3911	1633063044828758016	en	everyone	2023-03-07 11:12:25+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1191089337762566144	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633063044828758016	['1633063044828758020']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3912	1633062926188699648	en	everyone	2023-03-07 11:11:57+00:00	rt  thewantonwench when you say i need a break from harry and meghan and this is what welcomes you  when you hope back in via #chrisro	1488116012302094336	[{'type': 'retweeted', 'id': '1632893264494772226'}]	1633062926188699648	['1633062926188699649']	83	0	0	0	0					{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.6808}	positive		0.022127021	0.45876783	0.5191052	0.5191051959991455
3913	1633062865430011904	en	everyone	2023-03-07 11:11:42+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2448227232	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633062865430011904	['1633062865430011904']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3914	1633062657300525056	en	everyone	2023-03-07 11:10:52+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	303782131	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633062657300525056	['1633062657300525057']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3915	1633062433958019072	en	everyone	2023-03-07 11:09:59+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1554532932106170368	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633062433958019072	['1633062433958019075']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3916	1633062388789542912	en	everyone	2023-03-07 11:09:48+00:00	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	1494742766525448192	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633062388789542912	['1633062388789542913']	314	0	0	0	0					{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.802}	positive		0.006707744	0.25022143	0.7430708	0.7430707812309265
3917	1633062355109068800	en	everyone	2023-03-07 11:09:40+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	3845051536	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633062355109068800	['1633062355109068802']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3918	1633062167112036352	en	mentionedUsers	2023-03-07 11:08:56+00:00	if i slapped someone at work because i dont like what they say  im charged  will smith does it and  people here saying  well  chris rock deserved it  bad joke  etc society is  try pulling that in your workplace and see how far you dont get #chrisrocklive	612286393		1633062167112036352	['1633062167112036354']	7	13	127	1	10629					{'neg': 0.102, 'neu': 0.768, 'pos': 0.131, 'compound': 0.128}	negative		0.8091594	0.1785357	0.012304911	0.8091593980789185
3919	1633062102280863744	en	everyone	2023-03-07 11:08:40+00:00	rt  govinds46180357 https  tco 6tehyxg2u0 subscribe channel #bbtitans #jisoocomingsoonposter #ntr30 # #ukraine #blackp	1586709789647708160	[{'type': 'retweeted', 'id': '1632706530301853696'}]	1633062102280863744	['1633062102280863745']	1	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.10403037	0.8512631	0.04470652	0.8512631058692932
3920	1633061995581767680	en	everyone	2023-03-07 11:08:15+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1553998335278780416	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633061995581767680	['1633061995581767682']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3921	1633061865872916480	en	everyone	2023-03-07 11:07:44+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1027323871	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633061865872916480	['1633061865872916487']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3922	1633061531687735296	en	everyone	2023-03-07 11:06:24+00:00	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	1580501743846461440	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633061531687735296	['1633061531687735296']	314	0	0	0	0					{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.802}	positive		0.006707744	0.25022143	0.7430708	0.7430707812309265
3923	1633061361893900288	en	everyone	2023-03-07 11:05:44+00:00	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	1597578896664322048	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633061361893900288	['1633061361893900290']	314	0	0	0	0					{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.802}	positive		0.006707744	0.25022143	0.7430708	0.7430707812309265
3924	1633061336740675584	en	everyone	2023-03-07 11:05:38+00:00	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	1633056268427624448	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633061336740675584	['1633061336740675586']	314	0	0	0	0					{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.802}	positive		0.006707744	0.25022143	0.7430708	0.7430707812309265
3925	1633061246416109568	en	everyone	2023-03-07 11:05:16+00:00	rt  podcastwithmacg its monday chillers were back with another amazing convo on drinking at the workplace catch todays episode at	3090760849	[{'type': 'retweeted', 'id': '1632638118057631745'}]	1633061246416109568	['1633061246416109570']	86	0	0	0	0					{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.5859}	positive		0.0008428606	0.026107075	0.97305006	0.973050057888031
