	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	textblob_Polarity	textblob_Subjectivity	vader_Polarity	vader_Subjectivity	AFINN_scores	AFINN_sentiments	SentiWordNet_scores	normalized_textblob_Polarity	normalized_textblob_Subjectivity	normalized_vader_Polarity	normalized_vader_Subjectivity	normalized_AFINN_scores	normalized_SentiWordNet_scores	our_label	annotator	roberta_content	roberta_polarity	roberta_sentiment	keyword	normalized_roberta_polarity	textblob_label	vader_label	AFINN_label	SentiWordNet_label	roberta_label
5783	1631535722015465472	en	everyone	2023-03-03 06:03:23	rt  cm_lisakaplan thank you #sacramento parks amp  community enrichment commission for passing the item to name the skate park at regency par	RT @CM_LisaKaplan: Thank you #Sacramento Parks &amp; Community Enrichment Commission for passing the item to name the skate park at Regency Par…	385871398	[{'type': 'retweeted', 'id': '1631497209413005312'}]	1631535722015465472	['1631535722015465474']	2	0	0	0							0.0	0.0	0.3612	0.135	2	positive	0.0	0.5	0.0	0.6820967334	0.1506696429	0.5306122449	0.4126984127			RT @user Thank you #Sacramento Parks &amp; Community Enrichment Commission for passing the item to name the skate park at Regency Par…	0.6750698686000001	positive	#tyrenichols	0.9451982244	neutral	positive	neutral	neutral	positive
7029	1633971439606067200	en	everyone	2023-03-09 23:22:03	rt  lonelyspeck i asked chatgpt how to be a successful artist in todays music industry and it kinda snapped ngl https  tco es0fdvtut5	RT @lonelyspeck: i asked chatGPT how to be a successful artist in today's music industry and it kinda snapped ngl https://t.co/ES0fDVtUT5	335244354	[{'type': 'retweeted', 'id': '1633817960426110976'}]	1633971439606067200	['1633971439606067201']	8	0	0	0							0.75	0.9500000000000001	0.5859	0.202	3	positive	1.125	0.875	0.9500000000000001	0.7958976956	0.2254464286	0.5510204082	0.5555555556			RT @user i asked chatGPT how to be a successful artist in today's music industry and it kinda snapped ngl http	0.446243614	positive	chatgpt	0.7928139183	positive	positive	neutral	neutral	positive
19513	1633671458357665792	en	everyone	2023-03-09 03:30:02	while the costs of aligning with russia could easily outweigh the benefits  one must remember that china has reasons for maintaining good relations with the kremlin that go beyond the war in ukraine  writes  yu_jiec of  chathamhouse https  tco gqc2lfabwy	While the costs of aligning with Russia could easily outweigh the benefits, one must remember that China has reasons for maintaining good relations with the Kremlin that go beyond the war in Ukraine, writes @Yu_JieC of @ChathamHouse. https://t.co/gqC2lFABwY	46671396		1633671458357665792	['1633671458357665792']	0	0	1	862							0.5666666667	0.7166666667	0.5267000000000001	0.337	3	positive	1.0	0.7833333333	0.7166666667	0.7659154216	0.37611607140000003	0.5510204082	0.5396825397			While the costs of aligning with Russia could easily outweigh the benefits, one must remember that China has reasons for maintaining good relations with the Kremlin that go beyond the war in Ukraine, writes @user of @user http	0.1683810502	neutral	russia	0.6077744260000001	positive	positive	neutral	neutral	neutral
4188	1633033925667835904	en	everyone	2023-03-07 09:16:42	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	178084488	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633033925667835904	['1633033925667835905']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
17744	1633674718648717312	en	everyone	2023-03-09 03:42:59	rt  peimenipusha russia and india have begun the transition to trading in rubles in transactions for the purchase and sale of oil products	RT @PeImeniPusha: Russia and India have begun the transition to trading in rubles in transactions for the purchase and sale of oil products…	1044267941787828224	[{'type': 'retweeted', 'id': '1633517220826587136'}]	1633674718648717312	['1633674718648717312']	707	0	0	0							0.0	0.0	0.0	0.0	0	neutral	-0.125	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.3968253968			RT @user Russia and India have begun the transition to trading in rubles in transactions for the purchase and sale of oil products…	0.0399786793	neutral	russia	0.5222662914	neutral	neutral	neutral	neutral	neutral
29336	1633874527561334784	en	everyone	2023-03-09 16:56:57	rt  sarahashtonlv in kharkiv we understand that no power equals no problemin kharkiv we dont bow to russian terrorism in kharkiv we	"RT @SarahAshtonLV: In Kharkiv we understand that no power equals no problem.

In Kharkiv we don't bow to Russian terrorism. 

In Kharkiv we…"	1340215886704099328	[{'type': 'retweeted', 'id': '1633829734831501313'}]	1633874527561334784	['1633874527561334785']	87	0	0	0							0.0	0.125	-0.8074	0.422	-2	negative	-0.5	0.5	0.125	0.0902506964	0.4709821429	0.4489795918	0.3492063492			"RT @user In Kharkiv we understand that no power equals no problem.

In Kharkiv we don't bow to Russian terrorism. 

In Kharkiv we…"	0.009999672000000001	neutral	ukraine	0.5023021040000001	neutral	negative	neutral	negative	neutral
30185	1633873818610708480	en	everyone	2023-03-09 16:54:08	rt  mcfaul attended a fantastic concert tonight by the ukrainian group  dakhabrakha if you want to support #ukraine  and be moved by am	RT @McFaul: Attended a fantastic concert tonight by the Ukrainian group, DakhaBrakha!!! If you want to support #Ukraine, and be moved by am…	1038224179173183488	[{'type': 'retweeted', 'id': '1633719996718415872'}]	1633873818610708480	['1633873818610708480']	151	0	0	0							0.4	0.9	0.765	0.432	7	positive	0.375	0.7000000000000001	0.9	0.8866042036	0.48214285710000004	0.6326530612	0.46031746030000004			RT @user Attended a fantastic concert tonight by the Ukrainian group, DakhaBrakha!!! If you want to support #Ukraine, and be moved by am…	0.7530659437	positive	ukraine	0.9971388454000001	positive	positive	positive	neutral	positive
18708	1633672932781182976	en	everyone	2023-03-09 03:35:54	russia ukraine  employees of the central security service a of the sbu attacked the tos1 solntsepek of the rf armed forces using an fpv drone  the result is unknown  most likely the vehicle was damaged08032023 https  tco l9wtkyh6a4	"Russia: Ukraine, Employees of the Central Security Service ""A"" of the SBU attacked the TOS-1 ""Solntsepek"" of the RF Armed Forces using an FPV drone, the result is unknown, most likely the vehicle was damaged....08-03-2023 https://t.co/L9wTkYh6A4"	900396822216290304		1633672932781182976	['1633672932781182979']	0	0	0	30							-0.033333333300000004	0.6166666667	-0.128	0.35000000000000003	-4	negative	1.0	0.4833333333	0.6166666667	0.434337807	0.390625	0.4081632653	0.5396825397			"Russia: Ukraine, Employees of the Central Security Service ""A"" of the SBU attacked the TOS-1 ""Solntsepek"" of the RF Armed Forces using an FPV drone, the result is unknown, most likely the vehicle was damaged....08-03-2023 http"	-0.5580521822	negative	russia	0.12401427270000001	neutral	neutral	neutral	neutral	negative
15229	1633654603320541184	en	everyone	2023-03-09 02:23:03	rt  paulsperry_ president obama founded the disinformation industry by signing executive order 13271 in 2016  which created a cottage in	"RT @paulsperry_: President Obama founded the ""Disinformation"" Industry by signing Executive Order 13271 in 2016, which created a cottage in…"	1081308404629397504	[{'type': 'retweeted', 'id': '1633607345329651713'}]	1633654603320541184	['1633654603320541184']	378	0	0	0							0.0	0.0	0.25	0.154	0	neutral	0.0	0.5	0.0	0.6257786781	0.171875	0.48979591840000003	0.4126984127			"RT @user President Obama founded the ""Disinformation"" Industry by signing Executive Order 13271 in 2016, which created a cottage in…"	0.1194272935	neutral	obama	0.5751742148	neutral	positive	neutral	neutral	neutral
27001	1633876466214764544	en	everyone	2023-03-09 17:04:40	im going to make the political statement please  dont trust too much ukraines former president poroshenko or his de facto ally prytula please  trust our president zelensky and our commanderinchief general zaluzhny that matters to us a great deal glory to ukraine	I'm going to make the political statement. Please, don't trust too much Ukraine's former president Poroshenko or his de facto ally Prytula. Please, trust our president Zelensky and our commander-in-chief general Zaluzhny. That matters to us a great deal. Glory to Ukraine!	1116335261988925440		1633876466214764544	['1633876466214764544']	1	0	1	74							0.21	0.31	0.9578000000000001	0.47500000000000003	12	positive	0.0	0.605	0.31	0.984249177	0.5301339286	0.7346938776	0.4126984127			I'm going to make the political statement. Please, don't trust too much Ukraine's former president Poroshenko or his de facto ally Prytula. Please, trust our president Zelensky and our commander-in-chief general Zaluzhny. That matters to us a great deal. Glory to Ukraine!	0.4929879904	positive	ukraine	0.8239428173000001	neutral	positive	positive	neutral	positive
22187	1633816131814268928	en	everyone	2023-03-09 13:04:55	rt  dcstatehoodpac we support candidates who support dc statehood and local autonomy  regardless of party we will not donate to candida	"RT @DCStatehoodPAC: We support candidates who support DC statehood and local autonomy, regardless of party. 

We will not donate to candida…"	1292174302767439872	[{'type': 'retweeted', 'id': '1633510888450793479'}]	1633816131814268928	['1633816131814268928']	17	0	0	0							0.0	0.0	0.7964	0.448	6	positive	-0.5	0.5	0.0	0.9025069638000001	0.5	0.612244898	0.3492063492			"RT @user We support candidates who support DC statehood and local autonomy, regardless of party. 

We will not donate to candida…"	0.1780808717	neutral	statehood	0.6142339146	neutral	positive	neutral	negative	neutral
30516	1633873524447117312	en	everyone	2023-03-09 16:52:58	rt  timodc so kevin is a no on going to ukraine but a yes on having a delegation visit rioters who stormed the capitol fascinating poli	"RT @Timodc: So Kevin is a no on going to Ukraine but a yes on having a ""delegation"" visit rioters who stormed the capitol. Fascinating poli…"	163634745	[{'type': 'retweeted', 'id': '1633559742508584960'}]	1633873524447117312	['1633873524447117328']	553	0	0	0							0.7000000000000001	0.85	0.7351000000000001	0.36	4	positive	-0.125	0.85	0.85	0.8714611294	0.40178571430000004	0.5714285714	0.3968253968			"RT @user So Kevin is a no on going to Ukraine but a yes on having a ""delegation"" visit rioters who stormed the capitol. Fascinating poli…"	-0.059928115500000004	neutral	ukraine	0.4557344696	positive	positive	neutral	neutral	neutral
21703	1633820345172910080	en	everyone	2023-03-09 16:35:41	 dv_journal  senfettermanpa  potus  senbobcasey but hes not there which is exactly the point that you should be talking about  this is beside the point that dc statehood is very likely unconstitutional  art 1  sec 8 says the district is cedeed from the states  md+va  portions  i suppose could be given back to those states	@DV_Journal @SenFettermanPA @POTUS @SenBobCasey But he's not there which is exactly the point that you should be talking about.  This is beside the point that DC statehood is very likely unconstitutional.  Art 1, Sec 8 says the district is cedeed from the states (MD+VA) portions, I suppose could be given back to those states.	52917588	[{'type': 'replied_to', 'id': '1633820345172910080'}]	1633869172206886912	['1633869172206886913']	1	1	4	25	1.235957707e+18						0.0375	0.4625	0.0	0.0	0	neutral	0.0	0.51875	0.4625	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			@user @user @user @user But he's not there which is exactly the point that you should be talking about.  This is beside the point that DC statehood is very likely unconstitutional.  Art 1, Sec 8 says the district is cedeed from the states (MD+VA) portions, I suppose could be given back to those states.	-0.5005202293000001	negative	statehood	0.1623270385	neutral	neutral	neutral	neutral	negative
8230	1633916363902255104	en	everyone	2023-03-09 22:34:35	 psilota chatgpt   backend	@psilota ChatGPT 🤝  Backend	1388978844145754112	[{'type': 'replied_to', 'id': '1633916363902255104'}]	1633959493607235584	['1633959493607235584']	0	0	0	21	1.494737801e+18						0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			@user ChatGPT 🤝  Backend	0.2069664896	neutral	chatgpt	0.6334699714	neutral	neutral	neutral	neutral	positive
12796	1633667183611117568	en	everyone	2023-03-09 03:13:03	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	27169940	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633667183611117568	['1633667183611117568']	3315	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.0099996645	neutral	obama	0.4889837677	neutral	neutral	neutral	neutral	neutral
4932	1632976629608620032	en	everyone	2023-03-07 05:29:02	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1113411490852286464	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1632976629608620032	['1632976629608620034']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
10321	1633942708120158208	en	everyone	2023-03-09 21:27:53	rt  mtaibbi if chatgpt testified to this it would have been called a direct threat  too lol	RT @mtaibbi: If ChatGPT testified to this it would have been called a “direct threat,” too lol.	172904942	[{'type': 'retweeted', 'id': '1633934237815431168'}]	1633942708120158208	['1633942708120158210']	455	0	0	0							0.45	0.55	-0.1531	0.47000000000000003	1	positive	-0.25	0.725	0.55	0.42162572800000003	0.5245535714	0.5102040816	0.380952381			RT @user If ChatGPT testified to this it would have been called a “direct threat,” too lol.	-0.5511280298	negative	chatgpt	0.12862533510000002	positive	neutral	neutral	neutral	negative
20033	1633670557471494144	en	everyone	2023-03-09 03:26:27	rt  kshoshiashvili #tbilisi now people stand strong and together the constitution of georgia is embodied in the georgian people our nat	RT @KShoshiashvili: #Tbilisi Now: People stand strong and together. The Constitution of Georgia is embodied in the Georgian people. Our nat…	3255424620	[{'type': 'retweeted', 'id': '1633520260597915655'}]	1633670557471494144	['1633670557471494144']	3327	0	0	0							0.4333333333	0.7333333333000001	0.5106	0.216	2	positive	0.5	0.7166666667	0.7333333333000001	0.7577614586	0.2410714286	0.5306122449	0.4761904762			RT @user #Tbilisi Now: People stand strong and together. The Constitution of Georgia is embodied in the Georgian people. Our nat…	0.4929879904	positive	russia	0.8239428173000001	positive	positive	neutral	neutral	positive
26920	1633876532421869568	en	everyone	2023-03-09 17:04:55	these cards are a fabulous substitute for sending fresh flowers aside from the cost savings  they also benefit ukraine and world central kitchen they also plant new treeshttps  tco 3kukag4lrg	"These cards are a fabulous substitute for sending fresh flowers. Aside from the cost savings, they also benefit Ukraine and World Central Kitchen. They also plant new trees!

https://t.co/3KUKag4Lrg"	22218511		1633876532421869568	['1633876532421869569']	0	0	0	6							0.2090909091	0.5511363636000001	0.8271000000000001	0.303	7	positive	1.25	0.6045454545	0.5511363636000001	0.9180552038	0.3381696429	0.6326530612	0.5714285714			"These cards are a fabulous substitute for sending fresh flowers. Aside from the cost savings, they also benefit Ukraine and World Central Kitchen. They also plant new trees!

https://t.co/3KUKag4Lrg"	0.7487043142	positive	ukraine	0.9942342666	neutral	positive	positive	neutral	positive
